pulseT,prevPT,timeStamp,ID,coordinate0,coordinate1,pulseHeight0,pulseHeight1,mult0,mult1,clusterTimeSpan,timeBetweenEvents,absCoordinate0,absCoordinate1,absCoordinate2,ToF,wavelength
1756465778519830862,1756465778448402271,1756465778536476578,2,522.53,718.0,1368,321,4,1,42,163171,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778536476515,2,531.31,708.39,2632,1014,8,4,42,-63,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778536617126,3,1103.68,895.61,4096,2211,10,6,102,140611,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778536856629,0,52.46,476.56,623,493,2,2,29,239503,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778536858422,1,1007.82,212.49,1087,436,5,2,164,1793,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778536962872,2,280.68,1237.1,712,3496,3,11,139,104450,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778536963083,2,351.0,1251.0,208,211,1,1,0,211,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778536962733,2,421.55,1219.43,591,6217,2,17,299,-350,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537098041,1,653.8,234.22,3247,2010,5,5,95,135308,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537098297,1,664.5,201.0,624,189,2,1,1,256,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537140698,0,97.13,122.0,1365,238,3,1,83,42401,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537487323,1,1056.47,261.18,454,2473,2,5,22,346625,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537487258,1,1068.71,254.0,4504,166,12,1,199,-65,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537487478,1,1112.46,233.48,513,1704,2,4,59,220,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537487522,1,1191.59,161.0,455,206,2,1,3,44,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537595694,3,1192.0,722.0,226,189,1,1,0,108172,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537608772,2,506.46,1016.55,450,433,2,2,50,13078,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537608907,2,562.0,1028.0,183,208,1,1,0,135,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537619165,3,755.95,822.8,2122,2404,5,8,88,10258,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537619415,3,739.8,828.0,1426,303,3,1,14,250,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537718069,1,815.58,335.0,536,224,2,1,24,98654,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778537781894,1,852.0,389.64,253,634,1,3,150,63825,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778538046207,3,645.36,1119.21,771,2426,2,7,30,264313,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778538170483,1,1047.43,535.0,455,189,2,1,3,124276,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778538181923,3,710.26,892.76,2129,1855,5,7,95,11440,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778538975912,1,1103.0,34.49,236,811,1,2,13,793989,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778538975900,1,1108.58,36.0,527,189,2,1,33,-12,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778539467892,3,1075.35,968.48,2205,400,7,2,162,491992,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778539660503,1,1139.0,282.0,211,210,1,1,0,192611,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778539761301,1,815.61,608.97,655,934,2,3,15,100798,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778539884197,3,913.76,652.29,3238,5390,7,12,86,122896,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778540562444,2,554.48,900.0,772,225,2,1,27,678247,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778540562551,2,578.99,875.98,4385,2321,8,7,106,107,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778540734969,2,509.81,1197.17,2041,878,7,3,98,172418,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778540805913,3,919.7,988.1,1408,3189,4,7,114,70944,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778541097110,2,513.92,1245.75,2791,2386,5,5,68,291197,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778541408197,1,900.0,29.0,222,201,1,1,0,311087,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778541408394,1,866.6,55.57,664,451,2,2,15,197,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542169961,3,958.12,734.93,7232,2315,19,5,168,761567,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542169968,3,990.49,750.0,641,243,2,1,1,7,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542170067,3,1078.97,773.8,916,2310,3,4,37,99,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542170038,3,1097.48,745.0,506,192,2,1,2,-29,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542169879,3,1120.0,721.53,231,422,1,2,2,-159,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542170002,3,1167.0,757.11,194,1113,1,3,15,123,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542219297,1,842.46,517.51,858,619,2,2,3,49295,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542316235,3,928.48,1270.52,1279,412,4,2,21,96938,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542316354,3,941.48,1255.0,606,224,2,1,6,119,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542535326,2,457.23,1225.38,3486,1602,9,4,99,218972,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542621510,2,601.37,1251.97,1454,985,4,3,43,86184,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542621461,2,611.08,1243.42,682,1342,3,4,11,-49,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542621591,2,633.0,1236.55,195,487,1,2,3,130,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542638635,0,233.07,282.59,2550,1565,5,6,42,17044,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778542821342,0,288.05,601.89,1465,977,3,3,22,182707,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778543386801,2,181.15,662.07,858,1169,3,3,34,565459,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778543407043,1,720.0,26.47,214,2895,1,6,70,20242,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778543482376,2,349.0,1134.0,239,247,1,1,0,75333,0.0,0.0,0.0,0,0.0
